hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,12,2017,April,15,11,0,1,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,9.0,,0,0,2,Check-Out,2017-04-12
City Hotel,0,93,2017,April,15,10,1,1,2,1.0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,14.0,,0,0,0,Check-Out,2017-04-12
City Hotel,0,60,2017,April,14,8,2,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-12
City Hotel,0,8,2017,April,15,10,1,1,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,8.0,,0,0,1,Check-Out,2017-04-12
City Hotel,0,88,2017,April,15,10,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,14.0,,0,1,1,Check-Out,2017-04-12
City Hotel,0,5,2017,April,15,11,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,91.0,,0,0,0,Check-Out,2017-04-12
City Hotel,0,74,2017,April,15,9,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-12
City Hotel,0,2,2017,April,15,11,0,1,2,0.0,0,BB,GBR,Online TA,Direct,0,0,0,A,A,1,,,0,0,0,Check-Out,2017-04-12
City Hotel,0,137,2017,April,15,9,2,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,3,83.0,,0,0,0,Check-Out,2017-04-12
City Hotel,0,202,2017,April,15,9,2,1,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,1,2,Check-Out,2017-04-12
City Hotel,0,202,2017,April,15,9,2,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,3,9.0,,0,1,1,Check-Out,2017-04-12
City Hotel,0,0,2017,April,15,12,0,0,2,0.0,0,SC,PRT,Online TA,TA/TO,1,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-12
City Hotel,0,79,2017,April,14,8,2,3,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,2,Check-Out,2017-04-13
City Hotel,0,84,2017,April,14,8,2,3,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,75,2017,April,15,9,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,10,2017,April,15,10,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-13
City Hotel,0,67,2017,April,15,9,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,168.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,126,2017,April,14,8,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,8.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,60,2017,April,15,10,1,2,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,40,2017,April,15,10,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-13
City Hotel,0,93,2017,April,15,9,2,2,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,110,2017,April,15,10,1,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,33,2017,April,14,8,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,96,2017,April,15,9,2,2,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,159,2017,April,15,10,1,2,3,0.0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,14.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,52,2017,April,15,12,0,1,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,43,2017,April,15,11,0,2,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-13
City Hotel,0,160,2017,April,15,9,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-13
City Hotel,0,192,2017,April,15,10,1,2,3,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,3,Check-Out,2017-04-13
City Hotel,0,36,2017,April,15,10,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,5,Check-Out,2017-04-13
City Hotel,0,83,2017,April,15,9,2,2,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,36,2017,April,15,10,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,4,Check-Out,2017-04-13
City Hotel,0,90,2017,April,15,10,1,2,2,2.0,0,BB,ESP,Direct,Direct,0,0,0,G,G,0,,,0,0,0,Check-Out,2017-04-13
City Hotel,0,256,2017,April,14,8,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-13
City Hotel,0,29,2017,April,15,11,0,2,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,9.0,,0,0,3,Check-Out,2017-04-13
City Hotel,0,56,2017,April,15,10,1,2,2,1.0,0,HB,ESP,Direct,Direct,0,0,0,A,D,1,14.0,,0,1,3,Check-Out,2017-04-13
City Hotel,0,60,2017,April,15,9,2,2,2,1.0,0,BB,BGR,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,8,2017,April,15,9,2,2,2,1.0,0,HB,POL,Direct,Direct,0,0,0,A,A,1,14.0,,0,1,0,Check-Out,2017-04-13
City Hotel,0,76,2017,April,15,10,1,2,2,0.0,0,SC,URY,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,1,1,Check-Out,2017-04-13
City Hotel,0,56,2017,April,15,9,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,6,2017,April,15,10,1,2,2,0.0,0,BB,CHN,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,71,2017,April,15,10,1,2,3,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,9.0,,0,0,3,Check-Out,2017-04-13
City Hotel,0,76,2017,April,14,7,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,2,Check-Out,2017-04-13
City Hotel,0,37,2017,April,15,11,0,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,2,2017,April,15,10,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,89.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,112,2017,April,15,9,2,2,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,F,F,1,9.0,,0,1,0,Check-Out,2017-04-13
City Hotel,0,3,2017,April,15,12,0,1,2,0.0,0,BB,ITA,Online TA,Direct,0,0,0,A,D,0,,,0,0,1,Check-Out,2017-04-13
City Hotel,0,92,2017,April,15,10,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-13
City Hotel,0,125,2017,April,15,10,1,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,2,9.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,44,2017,April,15,9,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,85.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,62,2017,April,14,6,2,5,3,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,2,9.0,,0,0,2,Check-Out,2017-04-13
City Hotel,0,64,2017,April,15,10,1,2,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,152,2017,April,15,10,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-13
City Hotel,0,63,2017,April,14,7,2,4,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-13
City Hotel,0,51,2017,April,15,12,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,36,2017,April,15,10,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,143,2017,April,15,12,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-13
City Hotel,0,46,2017,April,15,10,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,3,Check-Out,2017-04-13
City Hotel,0,36,2017,April,15,10,1,2,1,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,9.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,14,2017,April,15,12,0,1,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,9.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,0,2017,April,15,10,1,2,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,1,14.0,,0,1,1,Check-Out,2017-04-13
City Hotel,0,10,2017,April,15,9,2,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,116,2017,April,14,4,2,7,3,1.0,0,HB,FRA,Direct,Direct,0,0,0,E,E,0,14.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,47,2017,April,15,10,1,2,1,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,40,2017,April,15,9,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,47,2017,April,15,10,1,2,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2017-04-13
City Hotel,0,85,2017,April,15,10,1,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,K,0,7.0,,0,0,1,Check-Out,2017-04-13
City Hotel,0,53,2017,April,15,13,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,1,9.0,,0,0,2,Check-Out,2017-04-17
City Hotel,0,153,2017,April,14,7,2,5,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-14
City Hotel,0,153,2017,April,14,7,2,5,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-14
City Hotel,0,102,2017,April,15,9,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,50,2017,April,15,13,0,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,50,2017,April,15,13,0,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,50,2017,April,15,11,0,3,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,59,2017,April,15,12,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,53,2017,April,15,10,1,3,2,1.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,58,2017,April,15,11,0,3,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,3,Check-Out,2017-04-14
City Hotel,0,76,2017,April,15,10,1,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,39,2017,April,15,11,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,146,2017,April,15,10,1,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,134,2017,April,15,10,1,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-14
City Hotel,0,69,2017,April,15,11,0,3,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,1,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,66,2017,April,15,11,0,3,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,8.0,,0,0,2,Check-Out,2017-04-14
City Hotel,0,101,2017,April,15,9,2,3,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,9.0,,0,0,4,Check-Out,2017-04-14
City Hotel,0,185,2017,April,15,13,0,1,2,1.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,C,0,9.0,,0,0,2,Check-Out,2017-04-14
City Hotel,0,185,2017,April,15,13,0,1,2,1.0,0,BB,CN,Online TA,TA/TO,0,0,0,F,F,0,9.0,,0,0,2,Check-Out,2017-04-14
City Hotel,0,79,2017,April,15,11,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,1,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,79,2017,April,15,11,0,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,93,2017,April,15,11,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,79,2017,April,15,11,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,52,2017,April,15,11,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,94,2017,April,15,11,0,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,2,Check-Out,2017-04-14
City Hotel,0,74,2017,April,15,9,2,3,2,1.0,0,BB,AUT,Online TA,TA/TO,0,0,0,G,G,0,7.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,52,2017,April,15,11,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,133,2017,April,15,11,0,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,3,Check-Out,2017-04-14
City Hotel,0,98,2017,April,15,10,1,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,48,2017,April,15,10,1,3,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,9.0,,0,0,2,Check-Out,2017-04-14
City Hotel,0,142,2017,April,15,10,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,3,2017,March,13,31,4,10,1,0.0,0,BB,BEL,Aviation,Corporate,0,0,0,D,D,1,,153.0,0,0,0,Check-Out,2017-04-14
City Hotel,0,28,2017,April,15,11,0,3,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,168,2017,April,15,10,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,97,2017,April,15,10,1,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,80,2017,April,15,9,2,3,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,96,2017,April,15,10,1,3,2,1.0,0,HB,AUT,Direct,Direct,0,0,0,D,D,0,,,0,0,0,Check-Out,2017-04-14
City Hotel,0,29,2017,April,15,10,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,44,2017,April,15,10,1,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,68,2017,April,15,10,1,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,42.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,94,2017,April,15,11,0,3,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,74,2017,April,15,9,2,3,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,,,0,0,5,Check-Out,2017-04-14
City Hotel,0,66,2017,April,15,12,0,2,2,2.0,0,BB,CHE,Direct,Direct,0,0,0,G,G,0,14.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,60,2017,April,15,11,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,98,2017,April,15,10,1,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,159,2017,April,15,10,1,3,3,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,2,Check-Out,2017-04-14
City Hotel,0,2,2017,April,15,9,2,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,96,2017,April,15,11,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,184,2017,April,15,11,0,3,3,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,3,Check-Out,2017-04-14
City Hotel,0,58,2017,April,15,12,0,2,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,8.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,59,2017,April,15,10,1,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,14.0,,0,1,0,Check-Out,2017-04-14
City Hotel,0,70,2017,April,15,11,0,3,3,0.0,0,HB,USA,Online TA,TA/TO,0,0,0,E,E,0,9.0,,0,0,3,Check-Out,2017-04-14
City Hotel,0,58,2017,April,15,12,0,2,2,0.0,0,BB,MLT,Direct,Direct,0,0,0,A,A,0,14.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,62,2017,April,15,12,0,2,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,3,Check-Out,2017-04-14
City Hotel,0,39,2017,April,15,11,0,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-14
City Hotel,0,83,2017,April,15,10,1,3,2,1.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,28.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,181,2017,April,15,9,2,3,2,2.0,0,BB,BEL,Online TA,TA/TO,0,0,0,F,F,0,9.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,101,2017,April,15,10,1,3,3,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,16.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,62,2017,April,15,12,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-14
City Hotel,0,87,2017,April,15,12,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,137,2017,April,15,11,0,3,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,196,2017,April,15,9,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,75,2017,April,15,10,1,3,3,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,28.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,99,2017,April,15,12,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,1,0,Check-Out,2017-04-14
City Hotel,0,62,2017,April,15,10,1,3,3,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,16.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,7,2017,April,15,11,0,3,2,2.0,0,BB,ROU,Online TA,TA/TO,0,0,0,F,F,0,9.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,29,2017,April,15,11,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-14
City Hotel,0,4,2017,April,15,11,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,0,2017,April,15,13,0,1,2,0.0,0,SC,HRV,Online TA,TA/TO,0,0,0,A,A,0,152.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,52,2017,April,15,10,1,3,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,4,2017,April,15,11,0,3,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,76,2017,April,15,10,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,5,2017,April,15,12,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,94.0,,0,0,2,Check-Out,2017-04-14
City Hotel,0,6,2017,April,15,12,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,,,0,0,1,Check-Out,2017-04-14
City Hotel,0,63,2017,April,15,9,2,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,83,2017,April,15,9,2,3,3,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,28.0,,0,0,0,Check-Out,2017-04-14
City Hotel,0,79,2017,April,15,11,0,3,1,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,7.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,78,2017,April,15,10,1,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,D,0,9.0,,0,0,1,Check-Out,2017-04-14
City Hotel,0,138,2017,April,15,9,2,3,3,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,3,Check-Out,2017-04-14
City Hotel,0,153,2017,April,15,9,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-15
City Hotel,0,37,2017,April,15,11,0,4,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,7.0,,0,0,0,Check-Out,2017-04-15
City Hotel,0,82,2017,April,15,11,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,28.0,,0,0,0,Check-Out,2017-04-15
City Hotel,0,82,2017,April,14,8,2,5,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,9.0,,0,0,1,Check-Out,2017-04-15
City Hotel,0,82,2017,April,15,12,0,3,2,1.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,28.0,,0,0,0,Check-Out,2017-04-15
City Hotel,0,82,2017,April,15,12,0,3,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,28.0,,0,0,0,Check-Out,2017-04-15
City Hotel,0,137,2017,April,15,11,0,4,3,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,15.0,,0,0,0,Check-Out,2017-04-15
City Hotel,0,170,2017,April,15,12,0,3,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,83.0,,0,0,1,Check-Out,2017-04-15
City Hotel,0,170,2017,April,15,12,0,3,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,83.0,,0,0,1,Check-Out,2017-04-15
City Hotel,0,170,2017,April,15,12,0,3,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,83.0,,0,0,1,Check-Out,2017-04-15
City Hotel,0,108,2017,April,14,8,2,5,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,16.0,,0,0,0,Check-Out,2017-04-15
City Hotel,0,170,2017,April,15,12,0,3,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,83.0,,0,0,1,Check-Out,2017-04-15
City Hotel,0,173,2017,April,15,11,0,4,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,2,9.0,,0,0,0,Check-Out,2017-04-15
City Hotel,0,5,2017,April,15,12,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-15
City Hotel,0,5,2017,April,15,13,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,9.0,,0,0,2,Check-Out,2017-04-15
City Hotel,0,5,2017,April,15,13,0,2,2,1.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,9.0,,0,0,2,Check-Out,2017-04-15
